task,feature_set,model,n_train,n_val,n_test,validation_threshold,validation_net_bps,validation_n_trades,validation_objective,auroc,auprc,f1,balanced_accuracy,brier_score,net_bps_captured,hit_rate_above_cost,false_positive_cost,n_trades,final_pnl_usd,max_drawdown_usd,sharpe_ratio
basis_1m_gt10bps,price_book_frag,gross_arb_threshold,27657,11041,15287,0.05,37.86,118,total_pnl_min25trades,0.5244265239926365,0.19298902796313053,0.13313609467455623,0.5244265239926363,0.1916661215411788,-130.86246245465483,0.040372670807453416,-144.84123862521477,644,-421377.12910398864,421377.12910398864,-86.36047246297501
basis_1m_gt10bps,price_book_frag,last_value,27657,11041,15287,0.05,-138.56,11041,total_pnl_min25trades,0.5,0.17897560018316216,0.3036120512678244,0.5,0.4517389707200192,-230.66184316196083,0.02289527049126709,-239.514008088902,15287,-17630637.982084505,17625642.982084505,-489.5066580950022
basis_1m_gt10bps,price_book_frag,rolling_mean,27657,11041,15287,0.5,,0,total_pnl_min25trades,0.5,0.17897560018316216,0.0,0.5,0.17897560018316216,nan,nan,nan,0,0.0,0.0,nan
basis_1m_gt10bps,price_book_frag,ar1,27657,11041,15287,0.5,,0,total_pnl_min25trades,0.5,0.17897560018316216,0.0,0.5,0.16351397545019977,nan,nan,nan,0,0.0,0.0,nan
basis_1m_gt10bps,price_book_frag,logistic,27657,11041,15287,0.3312,-165.38,27,total_pnl_min25trades,0.3887485258973796,0.17656375202413307,0.02676056338028169,0.5043151718765215,0.1740431024380118,-122.20896370038669,0.0,-122.20896370038669,104,-63548.66112420107,63548.66112420107,-58.911413460917174
basis_1m_gt10bps,price_book_frag,ridge,27657,11041,15287,0.5,,0,total_pnl_min25trades,0.7974603966693085,0.6268225771760771,0.5149674620390455,0.6895541774355949,0.10615776260706741,-370.69958860602947,0.16915688367129136,-478.6169796490029,1874,-3473455.145238492,3532846.5584282973,-153.9710777766291
basis_1m_gt10bps,price_book_frag,lasso,27657,11041,15287,0.5,,0,total_pnl_min25trades,0.7429649457115552,0.5919019394949305,0.5051658510059815,0.669255504791911,0.1044146215159055,-365.55746243344504,0.028662420382165606,-376.4182003164824,942,-1721775.6480615258,1721775.6480615258,-113.13687511842086
basis_1m_gt10bps,price_book_frag,lgbm,27657,11041,15287,0.3875,-48.62,32,total_pnl_min25trades,0.7587453715157945,0.3562852717330979,0.05422100205902539,0.5104932256510396,0.17153703388584712,-97.38424730031578,0.0449438202247191,-103.91467039098067,178,-86671.98009728114,86671.98009728114,-59.24083474488858
basis_1m_gt10bps,price_book_frag,xgb,27657,11041,15287,0.3312,32.54,40,total_pnl_min25trades,0.7764091075662758,0.36339624920867075,0.03028169014084507,0.5054281018823318,0.16576980185690326,-125.32864702204597,0.038461538461538464,-133.26858072652806,104,-65170.896451463916,65170.896451463916,-37.24809297296576
basis_1m_gt10bps,price_book_frag,rf,27657,11041,15287,0.2188,-27.17,75,total_pnl_min25trades,0.8573308037709072,0.5267235979334021,0.0,0.5,0.13493596636286723,nan,nan,nan,0,0.0,0.0,nan
basis_1m_gt10bps,price_book_frag,oracle,27657,11041,15287,0.5,,0,total_pnl_min25trades,0.5163285840554166,0.1893941062726374,0.0881399870382372,0.5163285840554165,0.1840779747497874,147.12326402009427,1.0,nan,350,257465.71203516482,0.0,80.25174829390217
basis_1m_gt10bps,price_book_settle,no_trade,27657,11041,15287,0.5,,0,total_pnl_min25trades,0.5,0.17897560018316216,0.0,0.5,0.17897560018316216,nan,nan,nan,0,0.0,0.0,nan
basis_1m_gt10bps,price_book_settle,price_threshold_10bps,27657,11041,15287,0.05,-88.91,1241,total_pnl_min25trades,0.7968586558653558,0.5040059646064607,0.66654478976234,0.7968586558653559,0.11931706678877478,-259.6790622557398,0.050109729334308704,-279.0885477999392,2734,-3549812.7810359583,3549812.7810359583,-174.7215806868407
basis_1m_gt10bps,price_book_settle,price_threshold_25bps,27657,11041,15287,0.05,60.31,107,total_pnl_min25trades,0.6854588105092625,0.465414226578402,0.5373368146214099,0.6854588105092625,0.11591548374435795,-329.4050177498712,0.05393053016453382,-352.55666608764636,1094,-1801845.447091796,1801845.447091796,-115.87484900648846
basis_1m_gt10bps,price_book_settle,gross_arb_threshold,27657,11041,15287,0.05,37.86,118,total_pnl_min25trades,0.5244265239926365,0.19298902796313053,0.13313609467455623,0.5244265239926363,0.1916661215411788,-130.86246245465483,0.040372670807453416,-144.84123862521477,644,-421377.12910398864,421377.12910398864,-86.36047246297501
basis_1m_gt10bps,price_book_settle,last_value,27657,11041,15287,0.05,-138.56,11041,total_pnl_min25trades,0.5,0.17897560018316216,0.3036120512678244,0.5,0.4517389707200192,-230.66184316196083,0.02289527049126709,-239.514008088902,15287,-17630637.982084505,17625642.982084505,-489.5066580950022
basis_1m_gt10bps,price_book_settle,rolling_mean,27657,11041,15287,0.5,,0,total_pnl_min25trades,0.5,0.17897560018316216,0.0,0.5,0.17897560018316216,nan,nan,nan,0,0.0,0.0,nan
basis_1m_gt10bps,price_book_settle,ar1,27657,11041,15287,0.5,,0,total_pnl_min25trades,0.5,0.17897560018316216,0.0,0.5,0.16351397545019977,nan,nan,nan,0,0.0,0.0,nan
basis_1m_gt10bps,price_book_settle,logistic,27657,11041,15287,0.3312,-165.38,27,total_pnl_min25trades,0.3887485258973796,0.17656375202413307,0.02676056338028169,0.5043151718765215,0.1740431024380118,-122.20896370038669,0.0,-122.20896370038669,104,-63548.66112420107,63548.66112420107,-58.911413460917174
basis_1m_gt10bps,price_book_settle,ridge,27657,11041,15287,0.5,,0,total_pnl_min25trades,0.7974603966693085,0.6268225771760771,0.5149674620390455,0.6895541774355949,0.10615776260706741,-370.69958860602947,0.16915688367129136,-478.6169796490029,1874,-3473455.145238492,3532846.5584282973,-153.9710777766291
basis_1m_gt10bps,price_book_settle,lasso,27657,11041,15287,0.5,,0,total_pnl_min25trades,0.7429649457115552,0.5919019394949305,0.5051658510059815,0.669255504791911,0.1044146215159055,-365.55746243344504,0.028662420382165606,-376.4182003164824,942,-1721775.6480615258,1721775.6480615258,-113.13687511842086
basis_1m_gt10bps,price_book_settle,lgbm,27657,11041,15287,0.3875,-48.62,32,total_pnl_min25trades,0.7587453715157945,0.3562852717330979,0.05422100205902539,0.5104932256510396,0.17153703388584712,-97.38424730031578,0.0449438202247191,-103.91467039098067,178,-86671.98009728114,86671.98009728114,-59.24083474488858
basis_1m_gt10bps,price_book_settle,xgb,27657,11041,15287,0.3312,32.54,40,total_pnl_min25trades,0.7764091075662758,0.36339624920867075,0.03028169014084507,0.5054281018823318,0.16576980185690326,-125.32864702204597,0.038461538461538464,-133.26858072652806,104,-65170.896451463916,65170.896451463916,-37.24809297296576
basis_1m_gt10bps,price_book_settle,rf,27657,11041,15287,0.2188,-27.17,75,total_pnl_min25trades,0.8573308037709072,0.5267235979334021,0.0,0.5,0.13493596636286723,nan,nan,nan,0,0.0,0.0,nan
basis_1m_gt10bps,price_book_settle,oracle,27657,11041,15287,0.5,,0,total_pnl_min25trades,0.5163285840554166,0.1893941062726374,0.0881399870382372,0.5163285840554165,0.1840779747497874,147.12326402009427,1.0,nan,350,257465.71203516482,0.0,80.25174829390217
basis_1m_gt10bps,all,no_trade,27657,11041,15287,0.5,,0,total_pnl_min25trades,0.5,0.17897560018316216,0.0,0.5,0.17897560018316216,nan,nan,nan,0,0.0,0.0,nan
basis_1m_gt10bps,all,price_threshold_10bps,27657,11041,15287,0.05,-88.91,1241,total_pnl_min25trades,0.7968586558653558,0.5040059646064607,0.66654478976234,0.7968586558653559,0.11931706678877478,-259.6790622557398,0.050109729334308704,-279.0885477999392,2734,-3549812.7810359583,3549812.7810359583,-174.7215806868407
basis_1m_gt10bps,all,price_threshold_25bps,27657,11041,15287,0.05,60.31,107,total_pnl_min25trades,0.6854588105092625,0.465414226578402,0.5373368146214099,0.6854588105092625,0.11591548374435795,-329.4050177498712,0.05393053016453382,-352.55666608764636,1094,-1801845.447091796,1801845.447091796,-115.87484900648846
basis_1m_gt10bps,all,gross_arb_threshold,27657,11041,15287,0.05,37.86,118,total_pnl_min25trades,0.5244265239926365,0.19298902796313053,0.13313609467455623,0.5244265239926363,0.1916661215411788,-130.86246245465483,0.040372670807453416,-144.84123862521477,644,-421377.12910398864,421377.12910398864,-86.36047246297501
basis_1m_gt10bps,all,last_value,27657,11041,15287,0.05,-138.56,11041,total_pnl_min25trades,0.5,0.17897560018316216,0.3036120512678244,0.5,0.4517389707200192,-230.66184316196083,0.02289527049126709,-239.514008088902,15287,-17630637.982084505,17625642.982084505,-489.5066580950022
basis_1m_gt10bps,all,rolling_mean,27657,11041,15287,0.5,,0,total_pnl_min25trades,0.5,0.17897560018316216,0.0,0.5,0.17897560018316216,nan,nan,nan,0,0.0,0.0,nan
basis_1m_gt10bps,all,ar1,27657,11041,15287,0.5,,0,total_pnl_min25trades,0.5,0.17897560018316216,0.0,0.5,0.16351397545019977,nan,nan,nan,0,0.0,0.0,nan
basis_1m_gt10bps,all,logistic,27657,11041,15287,0.95,61.21,293,total_pnl_min25trades,0.8020905844505295,0.6459733286576113,0.5833937635968093,0.7473927283117628,0.13543359263477217,-329.159880813306,0.12410071942446044,-396.9174299407683,2780,-4575322.343304946,4575322.343304946,-182.82669856752383
basis_1m_gt10bps,all,ridge,27657,11041,15287,0.5,,0,total_pnl_min25trades,0.7883678742776257,0.614257717301254,0.3492252681764005,0.605736169527742,0.11182228832761323,-225.8836916627937,0.05967741935483871,-243.3839786288895,620,-700239.44415466,700239.44415466,-73.1870424904489
basis_1m_gt10bps,all,lasso,27657,11041,15287,0.5,,0,total_pnl_min25trades,0.7429654116467969,0.5919021861866989,0.5051658510059815,0.669255504791911,0.10441461786771894,-365.55746243344504,0.028662420382165606,-376.4182003164824,942,-1721775.6480615258,1721775.6480615258,-113.13687511842086
basis_1m_gt10bps,all,lgbm,27657,11041,15287,0.6125,-27.03,27,total_pnl_min25trades,0.7981536500667918,0.3716743052241871,0.13821376281112738,0.5254806587951567,0.16554598380791707,-218.97884884059624,0.035346097201767304,-233.14775594448372,679,-743433.1918138245,743433.1918138245,-85.40473436227028
basis_1m_gt10bps,all,xgb,27657,11041,15287,0.3875,5.91,100,total_pnl_min25trades,0.8361759751209219,0.43826783501215194,0.15886439142253095,0.5356335769941679,0.14657355893099497,-183.95525650141047,0.017391304347826087,-188.98375997705693,575,-528871.3624415554,528871.3624415554,-78.93689698155717
basis_1m_gt10bps,all,rf,27657,11041,15287,0.2188,-111.4,38,total_pnl_min25trades,0.8779325964101554,0.5641988738537135,0.4143688337971161,0.633815742297741,0.10478074651908106,-239.52587641080606,0.05751848808545604,-257.32813016730114,1217,-1457514.9579597537,1457514.9579597537,-111.67850615515441
basis_1m_gt10bps,all,oracle,27657,11041,15287,0.5,,0,total_pnl_min25trades,0.5163285840554166,0.1893941062726374,0.0881399870382372,0.5163285840554165,0.1840779747497874,147.12326402009427,1.0,nan,350,257465.71203516482,0.0,80.25174829390217
basis_usdc_1m_gt10bps,price_only,no_trade,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5,0.150057099352874,0.0,0.5,0.150057099352874,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_only,price_threshold_10bps,17987,11041,13135,0.05,-88.91,1241,total_pnl_min25trades,0.8326506241250551,0.5549885277764454,0.7157360406091371,0.8326506241250551,0.0852683669585078,-270.00120233683515,0.05840528186896902,-294.5786549724695,1969,-2658161.837006139,2658161.837006139,-158.55549877049089
basis_usdc_1m_gt10bps,price_only,price_threshold_25bps,17987,11041,13135,0.05,60.31,107,total_pnl_min25trades,0.7459924321871725,0.5490420200956992,0.6528704939919893,0.7459924321871726,0.0791777693186144,-347.2544760294152,0.05170731707317073,-370.72882433875486,1025,-1779679.1896507535,1779679.1896507535,-123.76383486251987
basis_usdc_1m_gt10bps,price_only,gross_arb_threshold,17987,11041,13135,0.05,37.86,118,total_pnl_min25trades,0.5310151078128383,0.16699419584768055,0.15128006206361522,0.5310151078128383,0.1665778454510849,-136.35340964475418,0.039538714991762765,-150.93776859022793,607,-413832.59827182896,413832.59827182896,-91.72518536797571
basis_usdc_1m_gt10bps,price_only,last_value,17987,11041,13135,0.95,-121.36,7322,total_pnl_min25trades,0.7274013594831977,0.24848971832178413,0.2609559115583212,0.5,0.8499099618252154,-226.72570336635977,0.02398172820708032,-236.28187007019423,13135,-14890210.56858565,14885215.56858565,-481.5122280379025
basis_usdc_1m_gt10bps,price_only,rolling_mean,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5,0.150057099352874,0.0,0.5,0.150057099352874,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_only,ar1,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.8391730249855438,0.38649257483926824,0.31548835308541073,0.6163458740050328,0.4197628681743359,-237.3135326701717,0.03068978955572876,-249.962565072811,10264,-12178930.49663318,12173935.49663318,-409.5716286421189
basis_usdc_1m_gt10bps,price_only,logistic,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.1240739286475827,0.08393206339820519,0.0,0.5,0.15005658652074638,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_only,ridge,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.49937298459333573,0.150057099352874,0.0,0.5,0.15005709954000002,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_only,lasso,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5,0.150057099352874,0.0,0.5,0.1491814733649154,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_only,lgbm,17987,11041,13135,0.8375,-50.79,82,total_pnl_min25trades,0.6627086120295703,0.2481781754533031,0.16273393002441008,0.5378818513374056,0.14932443190729897,-125.32592246506333,0.014373716632443531,-129.80410818318217,487,-305168.62120242894,305168.62120242894,-92.0423744658078
basis_usdc_1m_gt10bps,price_only,xgb,17987,11041,13135,0.6687,-71.83,165,total_pnl_min25trades,0.7562128014941117,0.3070135513850217,0.16288492706645058,0.5377324483404201,0.1448902044549856,-126.87239196434622,0.014084507042253521,-131.28127855861564,497,-315277.8940314001,315277.8940314001,-92.25526895861607
basis_usdc_1m_gt10bps,price_only,rf,17987,11041,13135,0.05,-104.22,1662,total_pnl_min25trades,0.8290752229433559,0.4334538765511352,0.0,0.5,0.14072196766698297,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_only,oracle,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5187233199195573,0.16117146641724855,0.09623797025371829,0.5187233199195573,0.15728968405024743,162.1951129611251,1.0,nan,315,255457.30291377177,0.0,85.99889521504706
basis_usdc_1m_gt10bps,price_plus_book,no_trade,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5,0.150057099352874,0.0,0.5,0.150057099352874,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_plus_book,price_threshold_10bps,17987,11041,13135,0.05,-88.91,1241,total_pnl_min25trades,0.8326506241250551,0.5549885277764454,0.7157360406091371,0.8326506241250551,0.0852683669585078,-270.00120233683515,0.05840528186896902,-294.5786549724695,1969,-2658161.837006139,2658161.837006139,-158.55549877049089
basis_usdc_1m_gt10bps,price_plus_book,price_threshold_25bps,17987,11041,13135,0.05,60.31,107,total_pnl_min25trades,0.7459924321871725,0.5490420200956992,0.6528704939919893,0.7459924321871726,0.0791777693186144,-347.2544760294152,0.05170731707317073,-370.72882433875486,1025,-1779679.1896507535,1779679.1896507535,-123.76383486251987
basis_usdc_1m_gt10bps,price_plus_book,gross_arb_threshold,17987,11041,13135,0.05,37.86,118,total_pnl_min25trades,0.5310151078128383,0.16699419584768055,0.15128006206361522,0.5310151078128383,0.1665778454510849,-136.35340964475418,0.039538714991762765,-150.93776859022793,607,-413832.59827182896,413832.59827182896,-91.72518536797571
basis_usdc_1m_gt10bps,price_plus_book,last_value,17987,11041,13135,0.05,-138.56,11041,total_pnl_min25trades,0.5,0.150057099352874,0.2609559115583212,0.5,0.465102707211059,-226.72570336635977,0.02398172820708032,-236.28187007019423,13135,-14890210.56858565,14885215.56858565,-481.5122280379025
basis_usdc_1m_gt10bps,price_plus_book,rolling_mean,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5,0.150057099352874,0.0,0.5,0.150057099352874,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_plus_book,ar1,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5,0.150057099352874,0.0,0.5,0.14015559510263903,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_plus_book,logistic,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.12947938588574093,0.08438997395429658,0.0,0.5,0.15005631714600212,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_plus_book,ridge,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.4770866474667341,0.14894658959990625,0.0,0.5,0.1500389576366044,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_plus_book,lasso,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5,0.150057099352874,0.0,0.5,0.1491814733649154,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_plus_book,lgbm,17987,11041,13135,0.6687,28.04,136,total_pnl_min25trades,0.5797210301794509,0.2161029275323892,0.07769652650822668,0.515650799000411,0.14960469444484076,-101.53871566723076,0.07373271889400922,-122.66866835131577,217,-110169.50649894543,117632.36423886074,-60.05043455493047
basis_usdc_1m_gt10bps,price_plus_book,xgb,17987,11041,13135,0.3875,37.04,59,total_pnl_min25trades,0.7155559854726206,0.25166267156973177,0.005022601707684581,0.5005965894579246,0.14623578659481826,-102.09615510744663,0.0,-102.09615510744663,20,-10209.615510744665,10209.615510744665,-26.7540372518086
basis_usdc_1m_gt10bps,price_plus_book,rf,17987,11041,13135,0.05,-95.76,1396,total_pnl_min25trades,0.8400456066566068,0.4409492723103422,0.0,0.5,0.14021384776653723,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_plus_book,oracle,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5187233199195573,0.16117146641724855,0.09623797025371829,0.5187233199195573,0.15728968405024743,162.1951129611251,1.0,nan,315,255457.30291377177,0.0,85.99889521504706
basis_usdc_1m_gt10bps,price_book_frag,no_trade,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5,0.150057099352874,0.0,0.5,0.150057099352874,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_book_frag,price_threshold_10bps,17987,11041,13135,0.05,-88.91,1241,total_pnl_min25trades,0.8326506241250551,0.5549885277764454,0.7157360406091371,0.8326506241250551,0.0852683669585078,-270.00120233683515,0.05840528186896902,-294.5786549724695,1969,-2658161.837006139,2658161.837006139,-158.55549877049089
