task,feature_set,model,n_train,n_val,n_test,validation_threshold,validation_net_bps,validation_n_trades,validation_objective,auroc,auprc,f1,balanced_accuracy,brier_score,net_bps_captured,hit_rate_above_cost,false_positive_cost,n_trades,final_pnl_usd,max_drawdown_usd,sharpe_ratio
basis_1m_gt10bps,price_plus_book,rolling_mean,19735,11222,15387,0.5,,0,total_pnl_min25trades,0.5,0.36121401182816665,0.0,0.5,0.36121401182816665,nan,nan,nan,0,0.0,0.0,nan
basis_1m_gt10bps,price_plus_book,ar1,19735,11222,15387,0.5,,0,total_pnl_min25trades,0.5,0.36121401182816665,0.5307233229887801,0.5,0.6387859881718334,-224.31256513812957,0.02281146422304543,-232.97452967973416,15387,-17257487.198902015,17252492.198902015,-484.66379458374035
basis_1m_gt10bps,price_plus_book,logistic,19735,11222,15387,0.95,63.03,218,total_pnl_min25trades,0.6362774018662636,0.555702974385033,0.5197604790419161,0.6278245273778591,0.29210948542796766,-262.7858871873878,0.06607513686992637,-291.78385801096977,5297,-6959884.222157963,6959884.222157963,-245.45563047115408
basis_1m_gt10bps,price_plus_book,ridge,19735,11222,15387,0.5,,0,total_pnl_min25trades,0.6859888018180332,0.5506667182391122,0.5441829694735847,0.6499310300415624,0.2436517887978776,-260.25674362662716,0.06987855863030061,-290.834163467601,5023,-6536348.116182743,6536348.116182743,-235.8564816594445
basis_1m_gt10bps,price_plus_book,lasso,19735,11222,15387,0.5,,0,total_pnl_min25trades,0.5417407550363463,0.43698973046919853,0.012140689162649527,0.5026008253184144,0.30087978116319586,-81.36833608769054,0.046511627906976744,-89.89825095660518,43,-17494.192258853465,17494.192258853465,-30.086119189019094
basis_1m_gt10bps,price_plus_book,lgbm,19735,11222,15387,0.2188,-173.01,34,total_pnl_min25trades,0.6209654322451158,0.4599935552680911,0.0425531914893617,0.5059781438561987,0.3347295866644636,-186.3903504013138,0.017937219730941704,-190.01992184488236,223,-207825.24069746493,207825.24069746493,-47.227740446118744
basis_1m_gt10bps,price_plus_book,xgb,19735,11222,15387,0.2188,0.22,39,total_pnl_min25trades,0.6330615434692507,0.4561563476977861,0.015895443306252206,0.5010468961669888,0.3361554346024775,-174.74064885425102,0.04807692307692308,-184.58059745343377,104,-90865.13740421055,90865.13740421055,-33.63931251918067
basis_1m_gt10bps,price_plus_book,rf,19735,11222,15387,0.3312,-23.15,111,total_pnl_min25trades,0.6886142932596482,0.5279312427791876,0.0,0.5,0.27982028472454545,nan,nan,nan,0,0.0,0.0,nan
basis_1m_gt10bps,price_plus_book,oracle,19735,11222,15387,0.5,,0,total_pnl_min25trades,0.5127048473480906,0.3712487823553316,0.07344728380436621,0.5127048473480906,0.35581984792357185,146.745266336421,1.0,nan,351,257537.9424204187,0.0,80.00948413938262
basis_1m_gt10bps,all,no_trade,19735,11222,15387,0.5,,0,total_pnl_min25trades,0.5,0.36121401182816665,0.0,0.5,0.36121401182816665,nan,nan,nan,0,0.0,0.0,nan
basis_1m_gt10bps,all,last_value,19735,11222,15387,0.05,-138.16,11222,total_pnl_min25trades,0.5,0.36121401182816665,0.0,0.5,0.25,nan,nan,nan,0,0.0,0.0,nan
basis_1m_gt10bps,all,rolling_mean,19735,11222,15387,0.5,,0,total_pnl_min25trades,0.5,0.36121401182816665,0.0,0.5,0.36121401182816665,nan,nan,nan,0,0.0,0.0,nan
basis_1m_gt10bps,all,ar1,19735,11222,15387,0.5,,0,total_pnl_min25trades,0.5,0.36121401182816665,0.0,0.5,0.3452886786655984,nan,nan,nan,0,0.0,0.0,nan
basis_1m_gt10bps,all,logistic,19735,11222,15387,0.95,-71.14,2752,total_pnl_min25trades,0.7071606277346218,0.5896630708298027,0.5308423718285632,0.5003914271209324,0.6245770483097396,-224.44775651151483,0.022835209160106694,-233.122107444912,15371,-17249932.326692495,17244937.326692495,-484.3772575559165
basis_1m_gt10bps,all,ridge,19735,11222,15387,0.5,,0,total_pnl_min25trades,0.6898396275483125,0.5500336475943453,0.5628336581645623,0.6501167718984194,0.25431611495497886,-237.89634442890886,0.056222969726093225,-260.81033040627324,6243,-7425934.391348384,7425934.391348384,-261.6541183994129
basis_1m_gt10bps,all,lasso,19735,11222,15387,0.5,,0,total_pnl_min25trades,0.5380258812890056,0.43358278401549377,0.011077362872967662,0.5023818139410255,0.3021484587232161,-83.47349954109154,0.02564102564102564,-85.7053361279491,39,-16277.332410512845,16277.332410512845,-31.519689040616797
basis_1m_gt10bps,all,lgbm,19735,11222,15387,0.5563,-109.52,30,total_pnl_min25trades,0.6607331536968377,0.4723918052530057,0.37455587392550144,0.569011803897749,0.2796141237897021,-320.3499051193325,0.04610041048310704,-343.00562434021884,3167,-5072740.747564621,5072740.747564621,-205.47450754455718
basis_1m_gt10bps,all,xgb,19735,11222,15387,0.1625,-20.97,37,total_pnl_min25trades,0.6645568787255228,0.47311593827209386,0.09041184041184042,0.50610093447173,0.312251631517445,-258.4496098157028,0.004559270516717325,-259.66983599279865,658,-850299.2162936624,850299.2162936624,-91.79094153788635
basis_1m_gt10bps,all,rf,19735,11222,15387,0.3312,-92.37,26,total_pnl_min25trades,0.7293653006534079,0.5795600269973749,0.34736699607418436,0.5876442638715412,0.22475278799596668,-256.94737929664245,0.0967741935483871,-297.1391449567373,1829,-2349783.7836677916,2349783.7836677916,-135.34071408089676
basis_1m_gt10bps,all,oracle,19735,11222,15387,0.5,,0,total_pnl_min25trades,0.5127048473480906,0.3712487823553316,0.07344728380436621,0.5127048473480906,0.35581984792357185,146.745266336421,1.0,nan,351,257537.9424204187,0.0,80.00948413938262
executable_arb_q10000_1m,price_only,no_trade,18895,11281,15358,0.5,,0,total_pnl_min25trades,0.5,0.034444589139210835,0.0,0.5,0.034444589139210835,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,price_only,last_value,18895,11281,15358,0.95,-76.1,7525,total_pnl_min25trades,0.7314721154494571,0.062286588955610504,0.07217409100211475,0.5414053543731877,0.9157943862762031,-73.93520993877586,0.037438075017692855,-85.54526013321606,14130,-1044704.516434903,1049633.1651931386,-710.9646298958736
executable_arb_q10000_1m,price_only,rolling_mean,18895,11281,15358,0.5,,0,total_pnl_min25trades,0.5,0.034444589139210835,0.0,0.5,0.034444589139210835,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,price_only,ar1,18895,11281,15358,0.5,,0,total_pnl_min25trades,0.5373255108233865,0.03712020209108133,0.07017311136167673,0.5273113493829658,0.9070569085590866,-75.37755336531322,0.03636238658234809,-86.69585655150478,14548,-1096592.6463585778,1096467.8890519575,-750.2210808453023
executable_arb_q10000_1m,price_only,ridge,18895,11281,15358,0.5,,0,total_pnl_min25trades,0.5,0.034444589139210835,0.0,0.5,0.034444589139210835,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,price_only,lasso,18895,11281,15358,0.5,,0,total_pnl_min25trades,0.5,0.034444589139210835,0.0,0.5,0.034444589139210835,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,price_only,lgbm,18895,11281,15358,0.5,,0,total_pnl_min25trades,0.5,0.034444589139210835,0.0,0.5,0.034444589139210766,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,price_only,xgb,18895,11281,15358,0.5,,0,total_pnl_min25trades,0.5,0.034444589139210835,0.0,0.5,0.03444452025104839,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,price_only,oracle,18895,11281,15358,0.5,,0,total_pnl_min25trades,1.0,1.0,1.0,1.0,0.0,224.56817889786163,1.0,nan,529,118796.56663696877,0.0,117.16847012696104
executable_arb_q10000_1m,price_plus_book,no_trade,18895,11281,15358,0.5,,0,total_pnl_min25trades,0.5,0.034444589139210835,0.0,0.5,0.034444589139210835,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,price_plus_book,last_value,18895,11281,15358,0.05,-81.57,11281,total_pnl_min25trades,0.5,0.034444589139210835,0.06659532951469756,0.5,0.9655554108607892,-77.94606911533441,0.034444589139210835,-88.73776357881681,15358,-1197095.7294733082,1196970.972166688,-833.362377448734
executable_arb_q10000_1m,price_plus_book,rolling_mean,18895,11281,15358,0.5,,0,total_pnl_min25trades,0.5,0.034444589139210835,0.0,0.5,0.034444589139210835,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,price_plus_book,ar1,18895,11281,15358,0.5,,0,total_pnl_min25trades,0.5,0.034444589139210835,0.06659532951469756,0.5,0.9655554108607892,-77.94606911533441,0.034444589139210835,-88.73776357881681,15358,-1197095.7294733082,1196970.972166688,-833.362377448734
executable_arb_q10000_1m,price_plus_book,ridge,18895,11281,15358,0.5,,0,total_pnl_min25trades,0.5,0.034444589139210835,0.0,0.5,0.034444589139210835,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,price_plus_book,lasso,18895,11281,15358,0.5,,0,total_pnl_min25trades,0.5,0.034444589139210835,0.0,0.5,0.034444589139210835,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,price_plus_book,lgbm,18895,11281,15358,0.5,,0,total_pnl_min25trades,0.5,0.034444589139210835,0.0,0.5,0.034444589139210766,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,price_plus_book,xgb,18895,11281,15358,0.5,,0,total_pnl_min25trades,0.5,0.034444589139210835,0.0,0.5,0.03444452025104839,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,price_plus_book,oracle,18895,11281,15358,0.5,,0,total_pnl_min25trades,1.0,1.0,1.0,1.0,0.0,224.56817889786163,1.0,nan,529,118796.56663696877,0.0,117.16847012696104
executable_arb_q10000_1m,all,no_trade,18895,11281,15358,0.5,,0,total_pnl_min25trades,0.5,0.034444589139210835,0.0,0.5,0.034444589139210835,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,all,last_value,18895,11281,15358,0.05,-81.57,11281,total_pnl_min25trades,0.5,0.034444589139210835,0.0,0.5,0.25,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,all,rolling_mean,18895,11281,15358,0.5,,0,total_pnl_min25trades,0.5,0.034444589139210835,0.0,0.5,0.034444589139210835,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,all,ar1,18895,11281,15358,0.5,,0,total_pnl_min25trades,0.5,0.034444589139210835,0.0,0.5,0.034444589139210835,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,all,ridge,18895,11281,15358,0.5,,0,total_pnl_min25trades,0.5,0.034444589139210835,0.0,0.5,0.034444589139210835,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,all,lasso,18895,11281,15358,0.5,,0,total_pnl_min25trades,0.5,0.034444589139210835,0.0,0.5,0.034444589139210835,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,all,lgbm,18895,11281,15358,0.5,,0,total_pnl_min25trades,0.5,0.034444589139210835,0.0,0.5,0.034444589139210766,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,all,xgb,18895,11281,15358,0.5,,0,total_pnl_min25trades,0.5,0.034444589139210835,0.0,0.5,0.03444452025104839,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_1m,all,oracle,18895,11281,15358,0.5,,0,total_pnl_min25trades,1.0,1.0,1.0,1.0,0.0,224.56817889786163,1.0,nan,529,118796.56663696877,0.0,117.16847012696104
executable_arb_q10000_5m,price_only,no_trade,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_only,last_value,19837,11354,15514,0.95,-83.4,7585,total_pnl_min25trades,0.737140902872777,0.1041958041958042,0.11782537067545305,0.5421682626538987,0.8929205479457751,-83.7163725533858,0.03704222393389819,-95.57519510412097,14281,-1195553.5164349067,1195553.5164349067,-487.7831255068774
executable_arb_q10000_5m,price_only,rolling_mean,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_only,ar1,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.538030095759234,0.062074711845577,0.1146374302750529,0.5277359781121751,0.8842458425757888,-85.11444238309029,0.035979051894171256,-96.67237286549637,14703,-1251437.6463585792,1250438.6463585792,-508.5425734115893
executable_arb_q10000_5m,price_only,ridge,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_only,lasso,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_only,lgbm,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976555,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_only,xgb,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625255383261895,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_only,oracle,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.7958612975391499,0.6152497318579827,0.7434996486296557,0.7958612975391499,0.023527136779682867,224.56817889786163,1.0,nan,529,118796.56663696877,0.0,116.56258563930301
executable_arb_q10000_5m,price_plus_book,no_trade,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_plus_book,last_value,19837,11354,15514,0.05,-87.46,11354,total_pnl_min25trades,0.5,0.057625370632976666,0.10897123354461238,0.5,0.9423746293670233,-87.20766594516604,0.0340982338532938,-98.21396704105936,15514,-1352939.7294733047,1351940.7294733047,-554.5864701619969
executable_arb_q10000_5m,price_plus_book,rolling_mean,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_plus_book,ar1,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.10897123354461238,0.5,0.9423746293670233,-87.20766594516604,0.0340982338532938,-98.21396704105936,15514,-1352939.7294733047,1351940.7294733047,-554.5864701619969
executable_arb_q10000_5m,price_plus_book,ridge,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_plus_book,lasso,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_plus_book,lgbm,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976555,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_plus_book,xgb,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625255383261895,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_plus_book,oracle,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.7958612975391499,0.6152497318579827,0.7434996486296557,0.7958612975391499,0.023527136779682867,224.56817889786163,1.0,nan,529,118796.56663696877,0.0,116.56258563930301
executable_arb_q10000_5m,all,no_trade,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,all,last_value,19837,11354,15514,0.05,-87.46,11354,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.25,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,all,rolling_mean,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,all,ar1,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,all,ridge,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,all,lasso,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,all,lgbm,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976555,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,all,xgb,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625255383261895,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,all,oracle,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.7958612975391499,0.6152497318579827,0.7434996486296557,0.7958612975391499,0.023527136779682867,224.56817889786163,1.0,nan,529,118796.56663696877,0.0,116.56258563930301
executable_arb_q50000_5m,price_only,no_trade,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.0447364927651666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q50000_5m,price_only,last_value,17237,11340,15066,0.95,-123.27,7580,total_pnl_min25trades,0.7352001111728738,0.08124397299903569,0.09291425420457679,0.5428015564202334,0.9043851911715309,-206.61736858661152,0.02537227121584502,-215.81638103621358,13834,-14291723.385135885,14291723.385135885,-437.7686217453404
executable_arb_q50000_5m,price_only,rolling_mean,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.0447364927651666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q50000_5m,price_only,ar1,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5385978321289605,0.0482981010390541,0.09028801071667783,0.5281406336853808,0.8954699324120267,-208.0024492819881,0.02462121212121212,-216.9572459869188,14256,-14826414.584820075,14821419.584820075,-449.97289418241286
executable_arb_q50000_5m,price_only,ridge,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.0447364927651666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q50000_5m,price_only,lasso,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.0447364927651666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q50000_5m,price_only,lgbm,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.044736492765166516,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q50000_5m,price_only,xgb,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.04473640329320163,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q50000_5m,price_only,oracle,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.760385756676558,0.5422105150788559,0.6848780487804879,0.760385756676558,0.02143900172574008,146.745266336421,1.0,nan,351,257537.9424204187,0.0,80.8678361213042
executable_arb_q50000_5m,price_plus_book,no_trade,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.0447364927651666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q50000_5m,price_plus_book,last_value,17237,11340,15066,0.05,-139.38,11340,total_pnl_min25trades,0.5,0.0447364927651666,0.08564167725540026,0.5,0.9552635072348334,-206.6552855549319,0.023297491039426525,-215.08502348995495,15066,-15567342.660852997,15562347.660852997,-471.0688054629536
executable_arb_q50000_5m,price_plus_book,rolling_mean,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.0447364927651666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q50000_5m,price_plus_book,ar1,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5,0.0447364927651666,0.08564167725540026,0.5,0.9552635072348334,-206.6552855549319,0.023297491039426525,-215.08502348995495,15066,-15567342.660852997,15562347.660852997,-471.0688054629536
executable_arb_q50000_5m,price_plus_book,ridge,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.0447364927651666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q50000_5m,price_plus_book,lasso,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.0447364927651666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q50000_5m,price_plus_book,lgbm,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.044736492765166516,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q50000_5m,price_plus_book,xgb,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.04473640329320163,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q50000_5m,price_plus_book,oracle,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.760385756676558,0.5422105150788559,0.6848780487804879,0.760385756676558,0.02143900172574008,146.745266336421,1.0,nan,351,257537.9424204187,0.0,80.8678361213042
executable_arb_q50000_5m,all,no_trade,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.0447364927651666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q50000_5m,all,last_value,17237,11340,15066,0.05,-139.38,11340,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.25,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q50000_5m,all,rolling_mean,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.0447364927651666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q50000_5m,all,ar1,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.0447364927651666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q50000_5m,all,ridge,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.0447364927651666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q50000_5m,all,lasso,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.0447364927651666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q50000_5m,all,lgbm,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.044736492765166516,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q50000_5m,all,xgb,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.04473640329320163,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q50000_5m,all,oracle,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.760385756676558,0.5422105150788559,0.6848780487804879,0.760385756676558,0.02143900172574008,146.745266336421,1.0,nan,351,257537.9424204187,0.0,80.8678361213042
