task,feature_set,model,n_train,n_val,n_test,validation_threshold,validation_net_bps,validation_n_trades,validation_objective,auroc,auprc,f1,balanced_accuracy,brier_score,net_bps_captured,hit_rate_above_cost,false_positive_cost,n_trades,final_pnl_usd,max_drawdown_usd,sharpe_ratio
executable_arb_q50000_5m,price_plus_book,lasso,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.0447364927651666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q50000_5m,price_plus_book,lgbm,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.044736492765166516,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q50000_5m,price_plus_book,xgb,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.04473640329320163,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q50000_5m,price_plus_book,oracle,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.760385756676558,0.5422105150788559,0.6848780487804879,0.760385756676558,0.02143900172574008,146.745266336421,1.0,nan,351,257537.9424204187,0.0,80.8678361213042
executable_arb_q50000_5m,all,no_trade,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.0447364927651666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q50000_5m,all,last_value,17237,11340,15066,0.05,-139.38,11340,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.25,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q50000_5m,all,rolling_mean,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.0447364927651666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q50000_5m,all,ar1,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.0447364927651666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q50000_5m,all,ridge,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.0447364927651666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q50000_5m,all,lasso,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.0447364927651666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q50000_5m,all,lgbm,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.044736492765166516,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q50000_5m,all,xgb,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.04473640329320163,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q50000_5m,all,oracle,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.760385756676558,0.5422105150788559,0.6848780487804879,0.760385756676558,0.02143900172574008,146.745266336421,1.0,nan,351,257537.9424204187,0.0,80.8678361213042
